DATA_ID,PRED_ID,PREY_SOURCE_NAME,PREY_DATABASE_NAME,BASIS_OF_PREY_ID,PHYSIOLOG_STATE,SED_ORIGIN,PREY_PARTS,PREY_LIFE_HIST_STAGE,COND_INDEX,PREY_SEX,PREY_SEX_RATIO,PREY_LEN_TYPE,PREY_MIN_LEN,PREY_MAX_LEN,PREY_MN_LEN,PREY_MAX_WIDTH,PREY_MIN_WIDTH,PREY_MN_WIDTH,BIOMASS,BIOMASS_QUALIFIER,PCT_BIOMASS,PCT_BIOMASS_QUALIFIER,N_CONS,N_CONS_QUALIFIER,PCT_N_CONS,PCT_N_CONS_QUALIFIER,VOL_CONS,VOL_CONS_QUALIFIER,PCT_VOL_CONS,PCT_VOL_CONS_QUALIFIER,FREQ_OCC,FREQ_OCC_QUALIFIER,PCT_FREQ_OCC,PCT_FREQ_OCC_QUALIFIER,IRI,PCT_IRI,IRIa,IIR,E,PREY_NOTES,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
ACT_23R,Cphi.11,Copepoda,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.003,,,,0.001,,,,1.2,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Stomatopoda,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.028,,,,0.123,,,,9.1,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Amphipoda,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.021,,,,0.004,,,,5.7,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Mysidacea,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.291,,,,0.028,,,,21,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Decapoda,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.557,,,,0.599,,,,70.6,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Natantia,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.433,,,,0.475,,,,68.9,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Larval Natantia,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.107,,,,0.104,,,,30.5,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Penaeidea,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.281,,,,0.284,,,,23.3,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Penaeidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.059,,,,0.19,,,,16.8,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Trachypenaeus  spp.,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.046,,,,0.126,,,,12.8,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Sicyonia  spp.,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.008,,,,0.052,,,,2.8,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Sergestidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.208,,,,0.061,,,,3.9,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Acetes americanus,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.207,,,,0.06,,,,3.9,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Caridea,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.041,,,,0.086,,,,12.8,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Palaemonidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.001,,,,0.004,,,,0.5,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Alpheidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.027,,,,0.064,,,,8.9,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Pasiphaeidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.002,,,,0.002,,,,0.7,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Reptantia,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.124,,,,0.124,,,,25.8,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Thalassinoidea,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.003,,,,0.007,,,,1.2,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Anomura,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.002,,,,0.002,,,,0.7,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Brachyura,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.12,,,,0.116,,,,24.3,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Larval Brachyura,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.006,,,,0.001,,,,1.5,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Calappidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.001,,,,0.002,,,,0.3,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Portunidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.034,,,,0.022,,,,5.2,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Goneplacidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.016,,,,0.037,,,,6,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Xanthidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.024,,,,0.026,,,,3.9,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Pinnotheridae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.004,,,,0.002,,,,1.5,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Majidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.001,,,,0.001,,,,0.3,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Parthenopidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.3,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Ophiuroidea,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Osteichthyes,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.064,,,,0.18,,,,14.3,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,lchthyolarvae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.06,,,,0.156,,,,14.1,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Fishes,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.004,,,,0.024,,,,0.4,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.11,Unidentified remains,,Microscopic,remains,NA,,,,,,,,,,,,,,,,,,,0.002,,,,0.004,,,,0.7,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Gastropoda,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.011,,,,0.003,,,,2.6,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Bivalvia,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.01,,,,0.002,,,,1.9,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Cephalopoda,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.007,,,,0.011,,,,0.7,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12, Polychaeta,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.026,,,,0.01,,,,4.5,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Crustacea,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.834,,,,0.762,,,,85.5,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Copepoda,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Stomatopoda,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.013,,,,0.046,,,,3,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Amphipoda,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.026,,,,0.002,,,,4.8,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Mysidacea,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.027,,,,0.001,,,,4.5,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Decapoda,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.757,,,,0.712,,,,85.1,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Natantia,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.334,,,,0.338,,,,30.9,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Larval Natantia,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.177,,,,0.07,,,,29.4,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Penaeidea,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.11,,,,0.224,,,,11.2,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Penaeidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.06,,,,0.02,,,,9.7,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Trachypenaeus  spp.,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.026,,,,0.01,,,,3,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Sicyonia  spp.,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.024,,,,0.174,,,,5.6,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Sergestidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.044,,,,0.012,,,,0.7,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Acetes americanus,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.044,,,,0.012,,,,0.7,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Caridea,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.044,,,,0.043,,,,7.4,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Palaemonidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Alpheidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.016,,,,0.03,,,,3.4,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Pasiphaeidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.011,,,,0.008,,,,1.9,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Reptantia,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.423,,,,0.374,,,,59.9,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Thalassinoidea,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.003,,,,0.004,,,,0.7,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Anomura,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.023,,,,0.008,,,,4.5,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Brachyura,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.397,,,,0.362,,,,56.9,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Larval Brachyura,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.002,,,,,,,,0.4,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Calappidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.01,,,,0.006,,,,2.2,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Portunidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.111,,,,0.259,,,,17.1,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Goneplacidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.09,,,,0.029,,,,12.6,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Xanthidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.047,,,,0.021,,,,8.9,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Pinnotheridae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Majidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.008,,,,0.005,,,,1.9,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Parthenopidae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.036,,,,0.017,,,,5.2,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Ophiuroidea,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.008,,,,0.017,,,,1.9,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Osteichthyes,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.087,,,,0.199,,,,20.4,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,lchthyolarvae,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.061,,,,0.139,,,,5.9,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Fishes,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.026,,,,0.06,,,,13.8,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.12,Unidentified remains,,Microscopic,,NA,,,,,,,,,,,,,,,,,,,0.005,,,,0.003,,,,1.1,,,,,,,,06/13/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Hacu.1,Pseudomma heardi,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Hacu.1,Mysidopsis furca,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Cnot.1,Mysidopsis furca,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Cphi.1,Promysis atlantica,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Cspi.1,Mysidopsis furca,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Cspi.1,Promysis atlantica,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Cspi.1,Brasilomysis castroi,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Ecro.1,Mysidopsis bigelowi,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Cneb.1,Mysidopsis bigelowi,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Cneb.1,Brasilomysis castroi,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Hacu.2,Mysidopsis furca,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Hacu.3,Pseudomma heardi,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Lbre.1,Mysidopsis furca,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Ppor.1,Pseudomma heardi,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Ppor.1,Mysidopsis bigelowi,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Ppor.1,Mysidopsis furca,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_27P,Ppor.1,Brasilomysis castroi,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/25/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Shrimps ,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Isopods,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Polychaet worms,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Fish,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Unidentified material,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Fundulus heteroclitus,,Not indicated,,NA,,,,,,SL,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Fundulus heteroclitus,,Not indicated,,NA,,,,,,SL,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Fundulus heteroclitus,,Not indicated,,NA,,,,,,SL,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Pomolobus aestivalis ,,Not indicated,,NA,,,,,,SL,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Pomolobus aestivalis ,,Not indicated,,NA,,,,,,SL,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Pomolobus aestivalis ,,Not indicated,,NA,,,,,,SL,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Pomolobus aestivalis ,,Not indicated,,NA,,,,,,SL,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Pomolobus aestivalis ,,Not indicated,,NA,,,,,,SL,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Pomolobus aestivalis ,,Not indicated,,NA,,,,,,SL,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Pomolobus aestivalis ,,Not indicated,,NA,,,,,,SL,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Pomolobus aestivalis ,,Not indicated,,NA,,,,,,SL,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.1,Vertebrae only,,Not indicated,,NA,vertebrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.2,Shrimps ,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.2,Schizopodous forms,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.49,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.2,Unidentified crustaceans,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.2,Fish,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.2,Unidentified material,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.3,Shrimps ,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.3,Schizopodous forms,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.3,Amphipods,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.3,Isopods,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.3,Unidentified crustaceans,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.3,Fish,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.3,Vertebrae remains,,Not indicated,,NA,vertebrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.3,Post larval clupeoid,,Not indicated,,NA,,Larval,,,,SL,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.3,Post larval clupeoid,,Not indicated,,NA,,Larval,,,,SL,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.3,Mangled clupeoid remains,,Not indicated,remains,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.4,Schizopodous forms,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.4,Amphipods,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.4,Copepods,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.4,Larval crustaceans,,Not indicated,,NA,,Larval,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.4,Fish,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.5,Shrimps ,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.6,Schizopodous forms,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.7,Schizopodous forms,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.7,Isopods,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.7,Copepods,,Not indicated,,NA,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
ACT_10W,Creg.7,Fish ( bones and pieces of flesh),,Not indicated,,NA,Bones and flesh,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,05/26/17,Michelle Abascal,10/07/17,James Simons,,
